Data;Hora;Cota;Estacao
17/03/2022;07:00;2135;15630000
17/03/2022;07:00;430;66260001
18/03/2022;12:00;990;15250000
18/03/2022;07:00;2152;15630000
18/03/2022;07:00;441;66260001
19/03/2022;08:00;1326;13600002
19/03/2022;08:00;1382;13600002
19/03/2022;12:00;995;15250000
19/03/2022;07:00;2165;15630000
19/03/2022;07:00;526;66260001
20/03/2022;08:00;1302;13600002
20/03/2022;12:00;999;15250000
20/03/2022;07:00;2182;15630000
20/03/2022;07:00;504;66260001
21/03/2022;08:00;1208;13600002
21/03/2022;12:00;1004;15250000
21/03/2022;07:00;2203;15630000
21/03/2022;07:00;404;66260001
22/03/2022;08:00;1212;13600002
22/03/2022;12:00;1008;15250000
22/03/2022;07:00;2219;15630000
22/03/2022;07:00;353;66260001
23/03/2022;20:00;1300;13600002
23/03/2022;08:00;1267;13600002
23/03/2022;12:00;1008;15250000
23/03/2022;07:00;2232;15630000
23/03/2022;07:00;339;66260001
24/03/2022;08:00;1330;13600002
24/03/2022;14:00;1344;13600002
24/03/2022;17:00;1350;13600002
24/03/2022;20:00;1358;13600002
24/03/2022;12:00;1010;15250000
24/03/2022;07:00;2236;15630000
24/03/2022;07:00;268;66260001
25/03/2022;08:00;1388;13600002
25/03/2022;11:00;1396;13600002
25/03/2022;15:00;1405;13600002
25/03/2022;17:00;1411;13600002
25/03/2022;20:00;1420;13600002
25/03/2022;12:00;1012;15250000
25/03/2022;07:00;2237;15630000
25/03/2022;07:00;238;66260001
26/03/2022;08:00;1443;13600002
26/03/2022;14:00;1457;13600002
26/03/2022;17:00;1465;13600002
26/03/2022;20:00;1470;13600002
26/03/2022;12:00;1014;15250000
26/03/2022;07:00;2238;15630000
26/03/2022;07:00;338;66260001
27/03/2022;08:00;1482;13600002
27/03/2022;17:00;1494;13600002
27/03/2022;20:00;1494;13600002
27/03/2022;12:00;1016;15250000
27/03/2022;07:00;2239;15630000
27/03/2022;07:00;290;66260001
28/03/2022;08:00;1501;13600002
28/03/2022;11:00;1488;13600002
28/03/2022;14:00;1486;13600002
28/03/2022;17:00;1483;13600002
28/03/2022;20:00;1481;13600002
28/03/2022;12:00;1016;15250000
28/03/2022;07:00;2238;15630000
28/03/2022;07:00;306;66260001
29/03/2022;08:00;1472;13600002
29/03/2022;11:00;1460;13600002
29/03/2022;14:00;1454;13600002
29/03/2022;17:00;1452;13600002
29/03/2022;20:00;1447;13600002
29/03/2022;12:00;;15250000
29/03/2022;12:00;1014;15250000
29/03/2022;07:00;2234;15630000
29/03/2022;07:00;285;66260001
30/03/2022;08:00;1432;13600002
30/03/2022;11:00;1424;13600002
30/03/2022;14:00;1418;13600002
30/03/2022;17:00;1414;13600002
30/03/2022;20:00;1410;13600002
30/03/2022;12:00;1014;15250000
30/03/2022;07:00;2238;15630000
30/03/2022;07:00;337;66260001
31/03/2022;08:00;1382;13600002
31/03/2022;12:00;1015;15250000
31/03/2022;07:00;2239;15630000
31/03/2022;07:00;279;66260001
01/04/2022;08:00;1358;13600002
01/04/2022;12:00;1016;15250000
01/04/2022;07:00;2245;15630000
01/04/2022;07:00;386;66260001
02/04/2022;08:00;1388;13600002
02/04/2022;11:00;1400;13600002
02/04/2022;14:00;1402;13600002
02/04/2022;12:00;1018;15250000
02/04/2022;07:00;2255;15630000
02/04/2022;07:00;337;66260001
03/04/2022;08:00;1402;13600002
03/04/2022;11:00;1401;13600002
03/04/2022;14:00;1398;13600002
03/04/2022;17:00;1396;13600002
03/04/2022;12:00;1019;15250000
03/04/2022;07:00;2259;15630000
03/04/2022;07:00;299;66260001
04/04/2022;08:00;1380;13600002
04/04/2022;12:00;1022;15250000
04/04/2022;07:00;2262;15630000
04/04/2022;07:00;269;66260001
05/04/2022;12:00;1023;15250000
05/04/2022;07:00;2265;15630000
05/04/2022;07:00;257;66260001
06/04/2022;12:00;1026;15250000
06/04/2022;07:00;2263;15630000
06/04/2022;07:00;244;66260001
07/04/2022;12:00;1026;15250000
07/04/2022;07:00;2263;15630000
07/04/2022;07:00;186;66260001
08/04/2022;12:00;1027;15250000
08/04/2022;07:00;2257;15630000
08/04/2022;07:00;205;66260001
09/04/2022;12:00;1027;15250000
09/04/2022;07:00;2249;15630000
09/04/2022;07:00;201;66260001
10/04/2022;12:00;1027;15250000
10/04/2022;07:00;2238;15630000
10/04/2022;07:00;198;66260001
11/04/2022;12:00;1027;15250000
11/04/2022;07:00;2225;15630000
11/04/2022;07:00;188;66260001
12/04/2022;12:00;1025;15250000
12/04/2022;07:00;2215;15630000
12/04/2022;07:00;175;66260001
13/04/2022;12:00;1023;15250000
13/04/2022;07:00;2203;15630000
13/04/2022;07:00;169;66260001
14/04/2022;12:00;1020;15250000
14/04/2022;07:00;2187;15630000
14/04/2022;07:00;156;66260001
15/04/2022;12:00;1020;15250000
15/04/2022;07:00;2181;15630000
15/04/2022;07:00;175;66260001
16/04/2022;12:00;1017;15250000
16/04/2022;07:00;2175;15630000
16/04/2022;07:00;200;66260001
17/04/2022;12:00;1016;15250000
17/04/2022;07:00;2171;15630000
17/04/2022;07:00;174;66260001
18/04/2022;07:00;;14680001
18/04/2022;12:00;1014;15250000
18/04/2022;07:00;2166;15630000
18/04/2022;07:00;157;66260001
19/04/2022;07:00;;14680001
19/04/2022;12:00;1013;15250000
19/04/2022;07:00;2160;15630000
19/04/2022;07:00;146;66260001
20/04/2022;07:00;;14680001
20/04/2022;12:00;1013;15250000
20/04/2022;07:00;2162;15630000
20/04/2022;07:00;140;66260001
21/04/2022;07:00;;14690000
21/04/2022;12:00;1012;15250000
21/04/2022;07:00;2164;15630000
21/04/2022;07:00;137;66260001
22/04/2022;12:00;1012;15250000
22/04/2022;07:00;2164;15630000
22/04/2022;07:00;135;66260001
23/04/2022;12:00;1014;15250000
23/04/2022;07:00;2155;15630000
23/04/2022;07:00;135;66260001
24/04/2022;12:00;1015;15250000
24/04/2022;07:00;2144;15630000
24/04/2022;07:00;136;66260001
25/04/2022;12:00;1012;15250000
25/04/2022;07:00;2128;15630000
25/04/2022;07:00;132;66260001
26/04/2022;07:00;;14690000
26/04/2022;12:00;1010;15250000
26/04/2022;07:00;2112;15630000
26/04/2022;07:00;131;66260001
27/04/2022;07:00;;14690000
27/04/2022;12:00;1007;15250000
27/04/2022;07:00;2095;15630000
27/04/2022;07:00;128;66260001
28/04/2022;07:00;;14690000
28/04/2022;12:00;1004;15250000
28/04/2022;07:00;2074;15630000
28/04/2022;07:00;126;66260001
29/04/2022;07:00;;14690000
29/04/2022;12:00;999;15250000
29/04/2022;07:00;2063;15630000
29/04/2022;07:00;126;66260001
30/04/2022;07:00;;14690000
30/04/2022;12:00;995;15250000
30/04/2022;07:00;2048;15630000
30/04/2022;07:00;122;66260001
01/05/2022;07:00;;14690000
01/05/2022;12:00;992;15250000
01/05/2022;07:00;2033;15630000
01/05/2022;07:00;123;66260001
02/05/2022;07:00;;14690000
02/05/2022;12:00;987;15250000
02/05/2022;07:00;2014;15630000
02/05/2022;07:00;122;66260001
03/05/2022;07:00;;14690000
03/05/2022;12:00;;15250000
03/05/2022;12:00;980;15250000
03/05/2022;07:00;1993;15630000
03/05/2022;07:00;140;66260001
04/05/2022;12:00;;15250000
04/05/2022;12:00;974;15250000
04/05/2022;07:00;1975;15630000
04/05/2022;07:00;204;66260001
05/05/2022;12:00;;15250000
05/05/2022;12:00;968;15250000
05/05/2022;07:00;1964;15630000
05/05/2022;07:00;207;66260001
06/05/2022;12:00;962;15250000
06/05/2022;07:00;1931;15630000
06/05/2022;07:00;205;66260001
07/05/2022;12:00;957;15250000
07/05/2022;07:00;1914;15630000
07/05/2022;07:00;149;66260001
08/05/2022;12:00;953;15250000
08/05/2022;07:00;1898;15630000
08/05/2022;07:00;132;66260001
09/05/2022;12:00;949;15250000
09/05/2022;07:00;1879;15630000
09/05/2022;07:00;130;66260001
10/05/2022;12:00;947;15250000
10/05/2022;07:00;1863;15630000
10/05/2022;07:00;130;66260001
11/05/2022;12:00;945;15250000
11/05/2022;07:00;1854;15630000
11/05/2022;07:00;130;66260001
12/05/2022;12:00;944;15250000
12/05/2022;07:00;1849;15630000
12/05/2022;07:00;140;66260001
13/05/2022;12:00;942;15250000
13/05/2022;07:00;1848;15630000
13/05/2022;07:00;133;66260001
14/05/2022;12:00;938;15250000
14/05/2022;07:00;1824;15630000
14/05/2022;07:00;128;66260001
15/05/2022;12:00;934;15250000
15/05/2022;07:00;1799;15630000
15/05/2022;07:00;127;66260001
16/05/2022;12:00;928;15250000
16/05/2022;07:00;1789;15630000
16/05/2022;07:00;127;66260001
17/05/2022;12:00;922;15250000
17/05/2022;07:00;1772;15630000
17/05/2022;07:00;126;66260001
18/05/2022;12:00;915;15250000
18/05/2022;07:00;1769;15630000
18/05/2022;07:00;132;66260001
19/05/2022;12:00;909;15250000
19/05/2022;07:00;1763;15630000
19/05/2022;07:00;125;66260001
20/05/2022;12:00;900;15250000
20/05/2022;07:00;1754;15630000
20/05/2022;07:00;125;66260001
21/05/2022;12:00;894;15250000
21/05/2022;07:00;1758;15630000
21/05/2022;07:00;124;66260001
22/05/2022;12:00;887;15250000
22/05/2022;07:00;1750;15630000
22/05/2022;07:00;124;66260001
23/05/2022;12:00;880;15250000
23/05/2022;07:00;1747;15630000
23/05/2022;07:00;125;66260001
24/05/2022;12:00;873;15250000
24/05/2022;07:00;1748;15630000
24/05/2022;07:00;124;66260001
25/05/2022;12:00;867;15250000
25/05/2022;07:00;1747;15630000
25/05/2022;07:00;124;66260001
26/05/2022;12:00;860;15250000
26/05/2022;07:00;1737;15630000
26/05/2022;07:00;124;66260001
27/05/2022;12:00;860;15250000
27/05/2022;07:00;1723;15630000
27/05/2022;07:00;123;66260001
28/05/2022;12:00;848;15250000
28/05/2022;07:00;1716;15630000
28/05/2022;07:00;123;66260001
29/05/2022;12:00;842;15250000
29/05/2022;07:00;1676;15630000
29/05/2022;07:00;123;66260001
30/05/2022;12:00;832;15250000
30/05/2022;07:00;1649;15630000
30/05/2022;07:00;122;66260001
31/05/2022;12:00;826;15250000
31/05/2022;07:00;1623;15630000
31/05/2022;07:00;122;66260001
01/06/2022;12:00;1570;14690000
01/06/2022;12:00;819;15250000
01/06/2022;07:00;1602;15630000
01/06/2022;07:00;122;66260001
02/06/2022;12:00;812;15250000
02/06/2022;07:00;1584;15630000
02/06/2022;07:00;121;66260001
03/06/2022;12:00;1532;14690000
03/06/2022;12:00;805;15250000
03/06/2022;07:00;1574;15630000
03/06/2022;07:00;121;66260001
04/06/2022;12:00;797;15250000
04/06/2022;07:00;1560;15630000
04/06/2022;07:00;121;66260001
05/06/2022;12:00;789;15250000
05/06/2022;07:00;1554;15630000
05/06/2022;07:00;121;66260001
06/06/2022;12:00;783;15250000
06/06/2022;07:00;1548;15630000
06/06/2022;07:00;121;66260001
07/06/2022;12:00;776;15250000
07/06/2022;07:00;1562;15630000
07/06/2022;07:00;120;66260001
08/06/2022;12:00;1522;14690000
08/06/2022;12:00;771;15250000
08/06/2022;07:00;1565;15630000
08/06/2022;07:00;120;66260001
09/06/2022;12:00;766;15250000
09/06/2022;07:00;1568;15630000
09/06/2022;07:00;125;66260001
10/06/2022;12:00;763;15250000
10/06/2022;07:00;1561;15630000
10/06/2022;07:00;123;66260001
11/06/2022;12:00;763;15250000
11/06/2022;07:00;1556;15630000
11/06/2022;07:00;129;66260001
12/06/2022;21:30;850;14710000
12/06/2022;12:00;761;15250000
12/06/2022;07:00;1576;15630000
12/06/2022;07:00;126;66260001
13/06/2022;12:00;759;15250000
13/06/2022;07:00;1596;15630000
13/06/2022;07:00;126;66260001
14/06/2022;12:00;758;15250000
14/06/2022;07:00;1616;15630000
14/06/2022;07:00;124;66260001
15/06/2022;12:00;756;15250000
15/06/2022;07:00;1637;15630000
15/06/2022;07:00;122;66260001
16/06/2022;12:00;755;15250000
16/06/2022;07:00;1646;15630000
16/06/2022;07:00;122;66260001
17/06/2022;12:00;754;15250000
17/06/2022;07:00;1644;15630000
17/06/2022;07:00;122;66260001
18/06/2022;12:00;753;15250000
18/06/2022;07:00;1633;15630000
18/06/2022;07:00;125;66260001
19/06/2022;12:00;752;15250000
19/06/2022;07:00;1615;15630000
19/06/2022;07:00;122;66260001
20/06/2022;12:00;750;15250000
20/06/2022;07:00;1590;15630000
20/06/2022;07:00;123;66260001
21/06/2022;12:00;746;15250000
21/06/2022;07:00;1565;15630000
21/06/2022;07:00;121;66260001
22/06/2022;12:00;743;15250000
22/06/2022;07:00;1541;15630000
22/06/2022;07:00;120;66260001
23/06/2022;12:00;740;15250000
23/06/2022;07:00;1517;15630000
23/06/2022;07:00;120;66260001
24/06/2022;12:00;736;15250000
24/06/2022;07:00;1494;15630000
24/06/2022;07:00;121;66260001
25/06/2022;12:00;731;15250000
25/06/2022;07:00;1466;15630000
25/06/2022;07:00;121;66260001
26/06/2022;12:00;727;15250000
26/06/2022;07:00;1439;15630000
26/06/2022;07:00;117;66260001
27/06/2022;12:00;719;15250000
27/06/2022;07:00;1430;15630000
27/06/2022;07:00;117;66260001
28/06/2022;08:00;864;14710000
28/06/2022;18:00;864;14710000
28/06/2022;12:00;714;15250000
28/06/2022;07:00;1412;15630000
28/06/2022;07:00;117;66260001
29/06/2022;08:00;868;14710000
29/06/2022;18:00;874;14710000
29/06/2022;12:00;708;15250000
29/06/2022;07:00;1395;15630000
29/06/2022;07:00;117;66260001
30/06/2022;08:00;880;14710000
30/06/2022;18:00;886;14710000
30/06/2022;12:00;701;15250000
30/06/2022;07:00;1383;15630000
30/06/2022;07:00;117;66260001
01/07/2022;08:00;896;14710000
01/07/2022;12:00;699;15250000
01/07/2022;07:00;1369;15630000
01/07/2022;07:00;117;66260001
02/07/2022;12:00;694;15250000
02/07/2022;07:00;1353;15630000
02/07/2022;07:00;116;66260001
03/07/2022;12:00;690;15250000
03/07/2022;07:00;1332;15630000
03/07/2022;07:00;116;66260001
04/07/2022;07:00;218;13600002
04/07/2022;12:00;681;15250000
04/07/2022;07:00;1310;15630000
04/07/2022;07:00;116;66260001
05/07/2022;07:00;215;13600002
05/07/2022;00:00;948;14710000
05/07/2022;02:00;948;14710000
05/07/2022;04:00;948;14710000
05/07/2022;06:00;948;14710000
05/07/2022;08:00;948;14710000
05/07/2022;10:00;949;14710000
05/07/2022;12:00;948;14710000
05/07/2022;17:00;947;14710000
05/07/2022;18:00;948;14710000
05/07/2022;19:00;948;14710000
05/07/2022;21:00;947;14710000
05/07/2022;23:00;947;14710000
05/07/2022;12:00;677;15250000
05/07/2022;07:00;1291;15630000
05/07/2022;07:00;115;66260001
06/07/2022;07:00;214;13600002
06/07/2022;12:00;673;15250000
06/07/2022;07:00;1272;15630000
06/07/2022;07:00;115;66260001
07/07/2022;07:00;212;13600002
07/07/2022;12:00;667;15250000
07/07/2022;07:00;1255;15630000
07/07/2022;07:00;115;66260001
08/07/2022;07:00;208;13600002
08/07/2022;12:00;663;15250000
08/07/2022;07:00;1225;15630000
08/07/2022;07:00;115;66260001
09/07/2022;07:00;205;13600002
09/07/2022;12:00;659;15250000
09/07/2022;07:00;1205;15630000
09/07/2022;07:00;115;66260001
10/07/2022;07:00;202;13600002
10/07/2022;12:00;654;15250000
10/07/2022;07:00;1193;15630000
10/07/2022;07:00;115;66260001
11/07/2022;07:00;204;13600002
11/07/2022;12:00;650;15250000
11/07/2022;07:00;1187;15630000
11/07/2022;07:00;115;66260001
12/07/2022;12:00;645;15250000
12/07/2022;07:00;1170;15630000
12/07/2022;07:00;115;66260001
13/07/2022;12:00;643;15250000
13/07/2022;07:00;1159;15630000
13/07/2022;07:00;115;66260001
14/07/2022;12:00;638;15250000
14/07/2022;07:00;1151;15630000
14/07/2022;07:00;115;66260001
15/07/2022;12:00;634;15250000
15/07/2022;07:00;1141;15630000
15/07/2022;07:00;115;66260001
16/07/2022;12:00;630;15250000
16/07/2022;07:00;1130;15630000
16/07/2022;07:00;115;66260001
17/07/2022;12:00;627;15250000
17/07/2022;07:00;1128;15630000
17/07/2022;07:00;100;66260001
18/07/2022;12:00;625;15250000
18/07/2022;07:00;1121;15630000
18/07/2022;07:00;100;66260001
19/07/2022;12:00;621;15250000
19/07/2022;07:00;1118;15630000
19/07/2022;07:00;100;66260001
20/07/2022;12:00;618;15250000
20/07/2022;07:00;1121;15630000
20/07/2022;07:00;100;66260001
21/07/2022;12:00;616;15250000
21/07/2022;07:00;1172;15630000
21/07/2022;07:00;100;66260001
22/07/2022;12:00;614;15250000
22/07/2022;07:00;1190;15630000
22/07/2022;07:00;100;66260001
23/07/2022;07:00;613;15250000
23/07/2022;07:00;1199;15630000
23/07/2022;07:00;100;66260001
24/07/2022;07:00;613;15250000
24/07/2022;07:00;1185;15630000
24/07/2022;07:00;100;66260001
25/07/2022;07:00;614;15250000
25/07/2022;07:00;1172;15630000
25/07/2022;07:00;100;66260001
26/07/2022;07:00;618;15250000
26/07/2022;07:00;1154;15630000
26/07/2022;07:00;100;66260001
27/07/2022;07:00;620;15250000
27/07/2022;07:00;1147;15630000
27/07/2022;07:00;100;66260001
27/07/2022;07:00;244;66825000
27/07/2022;07:00;125;66970000
27/07/2022;07:00;308;67100000
28/07/2022;07:00;622;15250000
28/07/2022;07:00;1140;15630000
28/07/2022;07:00;100;66260001
28/07/2022;07:00;243;66825000
28/07/2022;07:00;124;66970000
28/07/2022;07:00;307;67100000
29/07/2022;07:00;627;15250000
29/07/2022;07:00;;15630000
29/07/2022;07:00;100;66260001
29/07/2022;07:00;240;66825000
29/07/2022;07:00;124;66970000
29/07/2022;07:00;306;67100000
30/07/2022;07:00;630;15250000
30/07/2022;07:00;1136;15630000
30/07/2022;07:00;100;66260001
31/07/2022;07:00;631;15250000
31/07/2022;07:00;1126;15630000
31/07/2022;07:00;110;66260001
01/08/2022;07:00;632;15250000
01/08/2022;07:00;1115;15630000
01/08/2022;07:00;100;66260001
02/08/2022;07:00;631;15250000
02/08/2022;07:00;1112;15630000
02/08/2022;07:00;100;66260001
02/08/2022;07:00;302;67100000
03/08/2022;07:00;630;15250000
03/08/2022;07:00;1108;15630000
03/08/2022;07:00;100;66260001
03/08/2022;07:00;302;67100000
04/08/2022;07:00;629;15250000
04/08/2022;07:00;1115;15630000
04/08/2022;07:00;76;66070004
04/08/2022;07:00;99;66260001
04/08/2022;07:00;300;67100000
05/08/2022;07:00;;15250000
05/08/2022;07:00;1124;15630000
05/08/2022;07:00;76;66070004
05/08/2022;07:00;100;66260001
05/08/2022;07:00;227;66825000
05/08/2022;07:00;126;66970000
05/08/2022;07:00;300;67100000
06/08/2022;07:00;625;15250000
06/08/2022;07:00;1120;15630000
06/08/2022;07:00;100;66260001
06/08/2022;07:00;300;67100000
07/08/2022;07:00;622;15250000
07/08/2022;07:00;1111;15630000
07/08/2022;07:00;100;66260001
07/08/2022;07:00;300;67100000
08/08/2022;07:00;616;15250000
08/08/2022;07:00;1100;15630000
08/08/2022;07:00;100;66260001
08/08/2022;07:00;298;67100000
09/08/2022;07:00;614;15250000
09/08/2022;07:00;1092;15630000
09/08/2022;07:00;100;66260001
09/08/2022;07:00;298;67100000
10/08/2022;07:00;609;15250000
10/08/2022;07:00;;15630000
10/08/2022;07:00;100;66260001
10/08/2022;07:00;120;66970000
10/08/2022;07:00;298;67100000
11/08/2022;07:00;602;15250000
11/08/2022;07:00;100;66260001
11/08/2022;07:00;118;66970000
11/08/2022;07:00;295;67100000
12/08/2022;07:00;600;15250000
12/08/2022;07:00;100;66260001
13/08/2022;07:00;525;14620000
13/08/2022;17:00;500;14620000
13/08/2022;07:00;600;15250000
13/08/2022;07:00;100;66260001
14/08/2022;07:00;501;14620000
14/08/2022;17:00;500;14620000
14/08/2022;07:00;598;15250000
14/08/2022;07:00;100;66260001
15/08/2022;07:00;508;14620000
15/08/2022;17:00;508;14620000
15/08/2022;07:00;595;15250000
15/08/2022;07:00;114;66260001
16/08/2022;07:00;512;14620000
16/08/2022;07:00;508;14620000
16/08/2022;07:00;594;15250000
16/08/2022;07:00;122;66260001
17/08/2022;07:00;496;14620000
17/08/2022;17:00;;14620000
17/08/2022;07:00;593;15250000
17/08/2022;07:00;100;66260001
18/08/2022;07:00;466;14620000
18/08/2022;07:00;592;15250000
18/08/2022;07:00;115;66260001
18/08/2022;07:00;201;66825000
18/08/2022;07:00;76;66970000
18/08/2022;07:00;291;67100000
19/08/2022;07:00;593;15250000
20/08/2022;07:00;590;15250000
21/08/2022;07:00;589;15250000
22/08/2022;07:00;583;15250000
23/08/2022;07:00;577;15250000
24/08/2022;07:00;577;15250000
25/08/2022;12:00;576;15250000
26/08/2022;12:00;576;15250000
27/08/2022;12:00;575;15250000
28/08/2022;12:00;574;15250000
29/08/2022;12:00;574;15250000
30/08/2022;12:00;573;15250000
31/08/2022;12:00;570;15250000
01/09/2022;12:00;569;15250000
02/09/2022;12:00;568;15250000
03/09/2022;12:00;567;15250000
04/09/2022;12:00;566;15250000
05/09/2022;12:00;561;15250000
06/09/2022;12:00;559;15250000
06/09/2022;07:00;;15630000
07/09/2022;12:00;556;15250000
07/09/2022;07:00;;15630000
08/09/2022;12:00;553;15250000
08/09/2022;07:00;;15630000
09/09/2022;12:00;552;15250000
10/09/2022;12:00;547;15250000
11/09/2022;12:00;545;15250000
12/09/2022;12:00;542;15250000
13/09/2022;12:00;540;15250000
14/09/2022;12:00;539;15250000
15/09/2022;12:00;539;15250000
16/09/2022;12:00;537;15250000
17/09/2022;12:00;534;15250000
18/09/2022;12:00;533;15250000
19/09/2022;12:00;531;15250000
20/09/2022;12:00;530;15250000
21/09/2022;12:00;529;15250000
22/09/2022;07:00;528;15250000
23/09/2022;07:00;530;15250000
24/09/2022;07:00;526;15250000
25/09/2022;07:00;527;15250000
26/09/2022;07:00;533;15250000
27/09/2022;07:00;541;15250000
27/09/2022;07:00;-32;66970000
28/09/2022;07:00;;15250000
28/09/2022;07:00;44;66070004
28/09/2022;07:00;90;66825000
28/09/2022;07:00;-26;66970000
28/09/2022;07:00;204;67100000
29/09/2022;07:00;;15250000
29/09/2022;07:00;48;66070004
29/09/2022;07:00;89;66825000
29/09/2022;07:00;-24;66970000
29/09/2022;07:00;204;67100000
30/09/2022;07:00;52;66070004
30/09/2022;07:00;86;66825000
30/09/2022;07:00;202;67100000
30/09/2022;09:30;560;15250000
01/10/2022;09:30;564;15250000
02/10/2022;10:30;568;15250000
03/10/2022;09:30;571;15250000
04/10/2022;09:30;574;15250000
05/10/2022;09:30;576;15250000
06/10/2022;09:30;577;15250000
07/10/2022;09:30;577;15250000
10/10/2022;07:00;-28;66970000
11/10/2022;07:00;77;66825000
11/10/2022;07:00;-28;66970000
11/10/2022;07:00;198;67100000
12/10/2022;07:00;76;66825000
12/10/2022;07:00;-26;66970000
12/10/2022;07:00;200;67100000
13/10/2022;07:00;78;66825000
13/10/2022;07:00;200;67100000
08/10/2022;09:30;575;15250000
09/10/2022;09:30;574;15250000
10/10/2022;09:30;574;15250000
11/10/2022;09:30;574;15250000
12/10/2022;09:30;571;15250000
13/10/2022;09:30;571;15250000
14/10/2022;09:30;571;15250000
14/10/2022;07:00;77;66825000
15/10/2022;07:00;77;66825000
16/10/2022;07:00;76;66825000
17/10/2022;07:00;75;66825000
18/10/2022;07:00;75;66825000
19/10/2022;07:00;73;66825000
20/10/2022;07:00;71;66825000
21/10/2022;07:00;70;66825000
22/10/2022;07:00;70;66825000
23/10/2022;07:00;71;66825000
24/10/2022;07:00;70;66825000
25/10/2022;07:00;70;66825000
26/10/2022;07:00;69;66825000
27/10/2022;07:00;69;66825000
04/11/2022;07:00;54;66825000
19/11/2022;07:00;43;66825000
20/11/2022;07:00;43;66825000
21/11/2022;07:00;45;66825000
22/11/2022;07:00;44;66825000
29/11/2022;07:00;41;66825000
30/11/2022;07:00;39;66825000
01/12/2022;07:00;37;66825000
02/12/2022;07:00;35;66825000
14/10/2022;07:00;198;67100000
15/10/2022;07:00;197;67100000
16/10/2022;07:00;196;67100000
17/10/2022;07:00;199;67100000
18/10/2022;07:00;203;67100000
19/10/2022;07:00;203;67100000
20/10/2022;07:00;202;67100000
21/10/2022;07:00;203;67100000
22/10/2022;07:00;202;67100000
23/10/2022;07:00;202;67100000
24/10/2022;07:00;202;67100000
25/10/2022;07:00;202;67100000
26/10/2022;07:00;200;67100000
27/10/2022;07:00;202;67100000
04/11/2022;07:00;190;67100000
11/11/2022;07:00;181;67100000
19/11/2022;07:00;198;67100000
20/11/2022;07:00;193;67100000
21/11/2022;07:00;200;67100000
22/11/2022;07:00;186;67100000
23/11/2022;07:00;183;67100000
14/10/2022;07:00;-28;66970000
15/10/2022;07:00;-28;66970000
16/10/2022;07:00;-28;66970000
17/10/2022;07:00;-26;66970000
18/10/2022;07:00;-26;66970000
19/10/2022;07:00;-28;66970000
20/10/2022;07:00;-29;66970000
21/10/2022;07:00;-30;66970000
22/10/2022;07:00;-30;66970000
23/10/2022;07:00;-34;66970000
24/10/2022;07:00;-34;66970000
25/10/2022;07:00;-32;66970000
26/10/2022;07:00;-36;66970000
03/11/2022;07:00;-40;66970000
19/11/2022;07:00;-66;66970000
20/11/2022;07:00;-66;66970000
21/11/2022;07:00;-66;66970000
15/10/2022;09:30;569;15250000
16/10/2022;09:30;566;15250000
17/10/2022;09:30;564;15250000
18/10/2022;09:30;563;15250000
19/10/2022;09:30;562;15250000
20/10/2022;09:30;;15250000
21/10/2022;09:30;559;15250000
22/10/2022;09:30;558;15250000
23/10/2022;09:30;;15250000
24/10/2022;09:30;557;15250000
25/10/2022;09:30;555;15250000
26/10/2022;09:30;555;15250000
27/10/2022;09:30;;15250000
28/10/2022;09:30;;15250000
26/10/2022;09:30;555;15250000
29/11/2022;07:00;175;67100000
30/11/2022;07:00;174;67100000
01/12/2022;07:00;172;67100000
02/12/2022;07:00;170;67100000
15/12/2022;07:00;145;67100000
16/12/2022;07:00;143;67100000
28/11/2022;07:00;-62;66970000
29/11/2022;07:00;-64;66970000
30/11/2022;07:00;-64;66970000
01/12/2022;07:00;-64;66970000
08/12/2022;07:00;-88;66970000
14/12/2022;07:00;-96;66970000
15/12/2022;07:00;-96;66970000
16/12/2022;07:00;-96;66970000
15/12/2022;07:00;19;66825000
16/12/2022;07:00;20;66825000
